"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"alphaparkinc/genpark-semgrep-security-ast-pattern-matcher-skill",8,"alphaparkinc","https://avatars.githubusercontent.com/u/135203240?v=4","GenPark AI Agent Skill - AST security pattern matcher for injection vulnerabilities, insecure deserialization, secret leakage, and safe code rewrite synthesis.","[""ast-matcher"",""cwe"",""genpark-agent"",""mcp-server"",""security"",""semgrep"",""vulnerability-scanner""]","https://github.com/alphaparkinc/genpark-semgrep-security-ast-pattern-matcher-skill","2026-09-06T13:34:35Z","2026-09-06T13:35:00Z","2026-09-06T13:34:52Z","git://github.com/alphaparkinc/genpark-semgrep-security-ast-pattern-matcher-skill.git","git@github.com:alphaparkinc/genpark-semgrep-security-ast-pattern-matcher-skill.git","https://github.com/alphaparkinc/genpark-semgrep-security-ast-pattern-matcher-skill.git","https://github.com/alphaparkinc/genpark-semgrep-security-ast-pattern-matcher-skill",,8,"Python",0,0,"main",
"Alpha-Park/genpark-semgrep-security-ast-pattern-matcher-skill",8,"Alpha-Park","https://avatars.githubusercontent.com/u/135208971?v=4","GenPark AI Agent Skill - AST security pattern matcher for injection vulnerabilities, insecure deserialization, secret leakage, and safe code rewrite synthesis.","[""ast-matcher"",""cwe"",""genpark-agent"",""mcp-server"",""security"",""semgrep"",""vulnerability-scanner""]","https://github.com/Alpha-Park/genpark-semgrep-security-ast-pattern-matcher-skill","2026-09-06T13:35:01Z","2026-09-06T13:35:27Z","2026-09-06T13:35:18Z","git://github.com/Alpha-Park/genpark-semgrep-security-ast-pattern-matcher-skill.git","git@github.com:Alpha-Park/genpark-semgrep-security-ast-pattern-matcher-skill.git","https://github.com/Alpha-Park/genpark-semgrep-security-ast-pattern-matcher-skill.git","https://github.com/Alpha-Park/genpark-semgrep-security-ast-pattern-matcher-skill",,8,"Python",0,0,"main",
"muench-dev/StyleSmuggler-Helper-Scripts",8,"muench-dev","https://avatars.githubusercontent.com/u/171435509?v=4","Collection of information and scripts around the Magento StyleSmuggler security issue","[""magento2"",""security"",""stylesmuggler""]","https://github.com/muench-dev/StyleSmuggler-Helper-Scripts","2026-09-07T05:54:39Z","2026-09-08T12:05:21Z","2026-09-07T21:32:54Z","git://github.com/muench-dev/StyleSmuggler-Helper-Scripts.git","git@github.com:muench-dev/StyleSmuggler-Helper-Scripts.git","https://github.com/muench-dev/StyleSmuggler-Helper-Scripts.git","https://github.com/muench-dev/StyleSmuggler-Helper-Scripts","",188,"Shell",1,0,"main","MIT License"
"Alpha-Park/genpark-pii-secret-redaction-masking-skill",8,"Alpha-Park","https://avatars.githubusercontent.com/u/135208971?v=4","GenPark AI Agent Skill - High-speed PII and secret redaction engine with reversible token vault and credential sanitization.","[""data-privacy"",""genpark-agent"",""mcp-server"",""pii-redaction"",""secret-masking"",""security"",""vault""]","https://github.com/Alpha-Park/genpark-pii-secret-redaction-masking-skill","2026-09-06T14:23:15Z","2026-09-06T14:23:39Z","2026-09-06T14:23:31Z","git://github.com/Alpha-Park/genpark-pii-secret-redaction-masking-skill.git","git@github.com:Alpha-Park/genpark-pii-secret-redaction-masking-skill.git","https://github.com/Alpha-Park/genpark-pii-secret-redaction-masking-skill.git","https://github.com/Alpha-Park/genpark-pii-secret-redaction-masking-skill",,6,"Python",0,0,"main",
"alphaparkinc/genpark-prompt-injection-jailbreak-detector-skill",8,"alphaparkinc","https://avatars.githubusercontent.com/u/135203240?v=4","GenPark AI Agent Skill - Heuristic and statistical prompt injection and jailbreak detector with semantic delimiter protection and adversarial pattern scoring.","[""ai-safety"",""genpark-agent"",""guardrails"",""jailbreak-defense"",""mcp-server"",""prompt-injection"",""security""]","https://github.com/alphaparkinc/genpark-prompt-injection-jailbreak-detector-skill","2026-09-06T14:20:24Z","2026-09-06T14:22:26Z","2026-09-06T14:22:19Z","git://github.com/alphaparkinc/genpark-prompt-injection-jailbreak-detector-skill.git","git@github.com:alphaparkinc/genpark-prompt-injection-jailbreak-detector-skill.git","https://github.com/alphaparkinc/genpark-prompt-injection-jailbreak-detector-skill.git","https://github.com/alphaparkinc/genpark-prompt-injection-jailbreak-detector-skill",,8,"Python",0,0,"main",
"Alpha-Park/genpark-prompt-injection-jailbreak-detector-skill",8,"Alpha-Park","https://avatars.githubusercontent.com/u/135208971?v=4","GenPark AI Agent Skill - Heuristic and statistical prompt injection and jailbreak detector with semantic delimiter protection and adversarial pattern scoring.","[""ai-safety"",""genpark-agent"",""guardrails"",""jailbreak-defense"",""mcp-server"",""prompt-injection"",""security""]","https://github.com/Alpha-Park/genpark-prompt-injection-jailbreak-detector-skill","2026-09-06T14:20:48Z","2026-09-06T14:22:49Z","2026-09-06T14:22:42Z","git://github.com/Alpha-Park/genpark-prompt-injection-jailbreak-detector-skill.git","git@github.com:Alpha-Park/genpark-prompt-injection-jailbreak-detector-skill.git","https://github.com/Alpha-Park/genpark-prompt-injection-jailbreak-detector-skill.git","https://github.com/Alpha-Park/genpark-prompt-injection-jailbreak-detector-skill",,8,"Python",0,0,"main",
"alphaparkinc/genpark-pii-secret-redaction-masking-skill",8,"alphaparkinc","https://avatars.githubusercontent.com/u/135203240?v=4","GenPark AI Agent Skill - High-speed PII and secret redaction engine with reversible token vault and credential sanitization.","[""data-privacy"",""genpark-agent"",""mcp-server"",""pii-redaction"",""secret-masking"",""security"",""vault""]","https://github.com/alphaparkinc/genpark-pii-secret-redaction-masking-skill","2026-09-06T14:21:14Z","2026-09-06T14:23:17Z","2026-09-06T14:23:07Z","git://github.com/alphaparkinc/genpark-pii-secret-redaction-masking-skill.git","git@github.com:alphaparkinc/genpark-pii-secret-redaction-masking-skill.git","https://github.com/alphaparkinc/genpark-pii-secret-redaction-masking-skill.git","https://github.com/alphaparkinc/genpark-pii-secret-redaction-masking-skill",,7,"Python",0,0,"main",
"henio828/unveil",8,"henio828","https://avatars.githubusercontent.com/u/325401491?v=4","Find text that hides from humans but speaks to machines. Defensive scanner for indirect prompt injection in untrusted content.","[""ai-agents"",""ai-safety"",""coding-agents"",""llm"",""prompt-injection"",""python"",""security"",""static-analysis"",""supply-chain-security"",""unicode""]","https://github.com/henio828/unveil","2026-09-05T19:43:30Z","2026-09-08T22:53:48Z","2026-09-06T10:14:48Z","git://github.com/henio828/unveil.git","git@github.com:henio828/unveil.git","https://github.com/henio828/unveil.git","https://github.com/henio828/unveil","",21,"Python",0,0,"main","MIT License"
"MakazhanAlpamys/soup-wall",8,"MakazhanAlpamys","https://avatars.githubusercontent.com/u/188336071?v=4","Soup Wall: a local firewall for what an AI agent does - tool calls, tool results, MCP handshakes, subagents. Deterministic, shadow-first, no account, no network.","[""agent-security"",""ai-agents"",""appsec"",""claude-code"",""firewall"",""llm-security"",""mcp"",""prompt-injection"",""rust"",""security""]","https://github.com/MakazhanAlpamys/soup-wall","2026-09-06T10:01:10Z","2026-09-10T12:21:38Z","2026-09-10T10:03:22Z","git://github.com/MakazhanAlpamys/soup-wall.git","git@github.com:MakazhanAlpamys/soup-wall.git","https://github.com/MakazhanAlpamys/soup-wall.git","https://github.com/MakazhanAlpamys/soup-wall",,346,"Rust",1,0,"main","Apache License 2.0"
"ayazdoruck/sandbin",7,"ayazdoruck","https://avatars.githubusercontent.com/u/175192368?v=4","Runs untrusted code and survives it. No Docker, no root, no VM.","[""bubblewrap"",""cgroups"",""code-execution"",""linux-namespaces"",""sandbox"",""seccomp"",""security""]","https://github.com/ayazdoruck/sandbin","2026-09-08T21:09:35Z","2026-09-11T17:20:19Z","2026-09-11T14:29:31Z","git://github.com/ayazdoruck/sandbin.git","git@github.com:ayazdoruck/sandbin.git","https://github.com/ayazdoruck/sandbin.git","https://github.com/ayazdoruck/sandbin","https://sandbin.vercel.app/",268,"JavaScript",1,1,"main","MIT License"
