"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"Imrserg/test-automation-frameework",1,"Imrserg","https://avatars.githubusercontent.com/u/19328996?v=4","A unified test automation framework covering UI, API, and mobile testing","[""api-testing"",""automated-testing"",""automation"",""mobile"",""typescript"",""web-testing""]","https://github.com/Imrserg/test-automation-frameework","2026-09-19T10:30:10Z","2026-09-21T20:45:40Z","2026-09-21T20:45:36Z","git://github.com/Imrserg/test-automation-frameework.git","git@github.com:Imrserg/test-automation-frameework.git","https://github.com/Imrserg/test-automation-frameework.git","https://github.com/Imrserg/test-automation-frameework","",312,"TypeScript",0,0,"main",
"X86Max/BroImOnMyPhone",1,"X86Max","https://avatars.githubusercontent.com/u/58748971?v=4","Spoof mobile browser signals and request headers using selectable device profiles. 📱","[""browser-extension"",""chrome-extension"",""javascript"",""manifest-v3"",""mobile"",""useragent""]","https://github.com/X86Max/BroImOnMyPhone","2026-09-20T18:29:58Z","2026-09-20T23:03:39Z","2026-09-20T18:33:38Z","git://github.com/X86Max/BroImOnMyPhone.git","git@github.com:X86Max/BroImOnMyPhone.git","https://github.com/X86Max/BroImOnMyPhone.git","https://github.com/X86Max/BroImOnMyPhone","",15,"JavaScript",0,0,"main","MIT License"
"HuyThang011104/expo-template-titan",1,"HuyThang011104","https://avatars.githubusercontent.com/u/179694247?v=4","Expo boilerplate to ship production apps fast","[""android"",""boilerplate"",""expo"",""ios"",""mobile"",""native"",""react-native"",""template"",""typescript""]","https://github.com/HuyThang011104/expo-template-titan","2026-09-23T11:03:03Z","2026-09-25T11:40:49Z","2026-09-25T11:40:44Z","git://github.com/HuyThang011104/expo-template-titan.git","git@github.com:HuyThang011104/expo-template-titan.git","https://github.com/HuyThang011104/expo-template-titan.git","https://github.com/HuyThang011104/expo-template-titan","https://huythang011104.github.io/expo-template-titan/",2064,"TypeScript",0,4,"main","MIT License"
"DZ23-LTDA/ollama-classe-a-plus",1,"DZ23-LTDA","https://avatars.githubusercontent.com/u/289050297?v=4","Ollama Classe A+ — runtime agentic local-first com multi-provider, Claude/Codex/OmniRoute/xAI adapters, browser/computer use, Company OS/Growth sandbox, builders, MCP/plugins/skills lifecycle, approvals e hardening enterprise","[""agentic"",""browser-automation"",""builders"",""developer-tools"",""local-llm"",""mcp"",""mobile"",""multi-agent"",""ollama""]","https://github.com/DZ23-LTDA/ollama-classe-a-plus","2026-09-22T00:16:01Z","2026-09-25T01:09:05Z","2026-09-26T03:50:29Z","git://github.com/DZ23-LTDA/ollama-classe-a-plus.git","git@github.com:DZ23-LTDA/ollama-classe-a-plus.git","https://github.com/DZ23-LTDA/ollama-classe-a-plus.git","https://github.com/DZ23-LTDA/ollama-classe-a-plus","https://github.com/DZ23-LTDA/ollama-classe-a-plus",73555,"Go",0,16,"main","MIT License"
"CipherCoders/unity-development-showcase",1,"CipherCoders","https://avatars.githubusercontent.com/u/332782054?v=4","A showcase of Cipher Coders' Unity development capabilities, systems, prototypes and technical expertise.","[""csharp"",""game"",""game-development"",""gameplay-programming"",""mobile"",""mobile-game"",""unity"",""unity3d""]","https://github.com/CipherCoders/unity-development-showcase","2026-09-23T06:57:55Z","2026-09-23T08:48:28Z","2026-09-23T06:59:01Z","git://github.com/CipherCoders/unity-development-showcase.git","git@github.com:CipherCoders/unity-development-showcase.git","https://github.com/CipherCoders/unity-development-showcase.git","https://github.com/CipherCoders/unity-development-showcase","",3,,0,0,"main",
"33rd-kk/panorail",0,"33rd-kk","https://avatars.githubusercontent.com/u/57621929?v=4","Swipe, pinch and zoom image viewer for galleries — a thin, framework-agnostic layer over PhotoSwipe 5.","[""gallery"",""image-viewer"",""lightbox"",""mobile"",""photoswipe"",""pinch-zoom"",""swipe""]","https://github.com/33rd-kk/panorail","2026-09-24T18:42:22Z","2026-09-24T20:39:11Z","2026-09-24T20:39:07Z","git://github.com/33rd-kk/panorail.git","git@github.com:33rd-kk/panorail.git","https://github.com/33rd-kk/panorail.git","https://github.com/33rd-kk/panorail","",67,"TypeScript",0,0,"main","MIT License"
"zeisoft/appsflyer-mcp",0,"zeisoft","https://avatars.githubusercontent.com/u/278539710?v=4","Read AppsFlyer from Claude, ChatGPT, Cursor and other MCP clients through HeyMetra's remote MCP server — one connection across ads, analytics, store and revenue. Unofficial, by Zeisoft.","[""appsflyer"",""heymetra"",""mcp"",""mcp-server"",""mobile"",""model-context-protocol"",""remote-mcp""]","https://github.com/zeisoft/appsflyer-mcp","2026-09-19T16:33:34Z","2026-09-25T12:08:22Z","2026-09-25T12:08:18Z","git://github.com/zeisoft/appsflyer-mcp.git","git@github.com:zeisoft/appsflyer-mcp.git","https://github.com/zeisoft/appsflyer-mcp.git","https://github.com/zeisoft/appsflyer-mcp","https://heymetra.com/connectors/appsflyer/",357,"Python",0,0,"main",
"zeisoft/app-store-connect-mcp",0,"zeisoft","https://avatars.githubusercontent.com/u/278539710?v=4","Read App Store Connect from Claude, ChatGPT, Cursor and other MCP clients through HeyMetra's remote MCP server — one connection across ads, analytics, store and revenue. Unofficial, by Zeisoft.","[""app-store-connect"",""heymetra"",""mcp"",""mcp-server"",""mobile"",""model-context-protocol"",""remote-mcp""]","https://github.com/zeisoft/app-store-connect-mcp","2026-09-19T16:33:59Z","2026-09-25T12:13:20Z","2026-09-25T12:13:15Z","git://github.com/zeisoft/app-store-connect-mcp.git","git@github.com:zeisoft/app-store-connect-mcp.git","https://github.com/zeisoft/app-store-connect-mcp.git","https://github.com/zeisoft/app-store-connect-mcp","https://heymetra.com/connectors/app-store-connect/",361,"Python",0,0,"main",
"Arnold-RG/nfl-bot",0,"Arnold-RG","https://avatars.githubusercontent.com/u/137049568?v=4","On-device AI health coach for food, training, hydration, and recovery. Flutter — iOS, Android, and web.","[""ai"",""dart"",""fitness"",""flutter"",""github-pages"",""health"",""mobile"",""voice-assistant""]","https://github.com/Arnold-RG/nfl-bot","2026-09-19T02:51:27Z","2026-09-21T00:00:33Z","2026-09-21T00:00:29Z","git://github.com/Arnold-RG/nfl-bot.git","git@github.com:Arnold-RG/nfl-bot.git","https://github.com/Arnold-RG/nfl-bot.git","https://github.com/Arnold-RG/nfl-bot","https://arnold-rg.github.io/nfl-bot/",10434,"Dart",0,0,"main","Other"
"dagrigorev/BlockFall",0,"dagrigorev","https://avatars.githubusercontent.com/u/36516717?v=4","BlockBlast inspired game for iOS","[""block"",""blockfall"",""brick"",""game"",""gaming"",""ios"",""ios-game"",""mobile"",""mobilegame"",""swift"",""xcode""]","https://github.com/dagrigorev/BlockFall","2026-09-21T10:22:49Z","2026-09-21T10:29:06Z","2026-09-21T10:27:38Z","git://github.com/dagrigorev/BlockFall.git","git@github.com:dagrigorev/BlockFall.git","https://github.com/dagrigorev/BlockFall.git","https://github.com/dagrigorev/BlockFall","",2141,"Swift",0,0,"main",
