"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"whoismehfooz/AI-Playground-API",2,"whoismehfooz","https://avatars.githubusercontent.com/u/258054997?v=4","👉 A production-oriented FastAPI backend for LLM generation, structured AI output, token usage, cost estimation, and provider error handling.","[""ai-api"",""ai-backend"",""fastapi"",""generative-ai"",""github-actions"",""llm"",""opeanai"",""pydantic"",""pytest"",""pytho""]","https://github.com/whoismehfooz/AI-Playground-API","2026-09-10T19:18:36Z","2026-09-15T19:00:04Z","2026-09-15T13:22:46Z","git://github.com/whoismehfooz/AI-Playground-API.git","git@github.com:whoismehfooz/AI-Playground-API.git","https://github.com/whoismehfooz/AI-Playground-API.git","https://github.com/whoismehfooz/AI-Playground-API","",16,"Python",0,0,"main","MIT License"
"protonspy/pixellab-cli",2,"protonspy","https://avatars.githubusercontent.com/u/133387879?v=4","Generate 2D game assets from the command line: sprites, eight-direction characters, animations, tilesets and atlases. Every paid call is estimated before it runs and recorded after it resolves.","[""cli"",""game-assets"",""gamedev"",""generative-ai"",""phaser"",""pixel-art"",""pixellab"",""python"",""sprite-sheet"",""tilemap""]","https://github.com/protonspy/pixellab-cli","2026-09-14T16:04:48Z","2026-09-17T00:41:20Z","2026-09-17T01:27:18Z","git://github.com/protonspy/pixellab-cli.git","git@github.com:protonspy/pixellab-cli.git","https://github.com/protonspy/pixellab-cli.git","https://github.com/protonspy/pixellab-cli",,1385,"Python",0,1,"main","MIT License"
"mshakeelrasheed/EduPath-AI",2,"mshakeelrasheed","https://avatars.githubusercontent.com/u/204192568?v=4","EduPath AI is an intelligent, privacy-first academic companion and longitudinal career navigator engineered for higher education. Powered by Google Gemini and Retrieval-Augmented Generation (RAG) via ChromaDB, the platform transforms static academic records into an actionable, four-year roadmap tailored to each student's goals.","[""ai-agents"",""career-development"",""chromadb"",""generative-ai"",""llm"",""rag"",""reportlab"",""transcript-analysis""]","https://github.com/mshakeelrasheed/EduPath-AI","2026-09-13T03:50:48Z","2026-09-13T08:07:08Z","2026-09-13T04:57:31Z","git://github.com/mshakeelrasheed/EduPath-AI.git","git@github.com:mshakeelrasheed/EduPath-AI.git","https://github.com/mshakeelrasheed/EduPath-AI.git","https://github.com/mshakeelrasheed/EduPath-AI","https://edupath-ai-companion.streamlit.app",63,"Python",0,0,"main","MIT License"
"ElliotOne/nl-point-in-time-feature-stores-hybrid-ai-decisions",1,"ElliotOne","https://avatars.githubusercontent.com/u/52137131?v=4","Point-in-time feature store for leakage-safe, fresh, and auditable hybrid AI decision systems using Feast.","[""ai"",""data-engineering"",""feast"",""feature-engineering"",""feature-store"",""generative-ai"",""machine-learning"",""mlops"",""point-in-time"",""python""]","https://github.com/ElliotOne/nl-point-in-time-feature-stores-hybrid-ai-decisions","2026-09-12T09:41:20Z","2026-09-13T13:56:03Z","2026-09-12T09:44:29Z","git://github.com/ElliotOne/nl-point-in-time-feature-stores-hybrid-ai-decisions.git","git@github.com:ElliotOne/nl-point-in-time-feature-stores-hybrid-ai-decisions.git","https://github.com/ElliotOne/nl-point-in-time-feature-stores-hybrid-ai-decisions.git","https://github.com/ElliotOne/nl-point-in-time-feature-stores-hybrid-ai-decisions","",19,"Python",0,0,"master","MIT License"
"BiranSama/ai-canvas",1,"BiranSama","https://avatars.githubusercontent.com/u/139343297?v=4","Your canvas is the AI's context. A local-first visual creation instrument with natural-language editing, structured scenes, reversible Agent actions, and reference-aware image generation. Built by a human + Codex.","[""ai-agent"",""generative-ai"",""image-editor"",""local-first""]","https://github.com/BiranSama/ai-canvas","2026-09-13T16:17:31Z","2026-09-15T05:50:10Z","2026-09-15T05:46:43Z","git://github.com/BiranSama/ai-canvas.git","git@github.com:BiranSama/ai-canvas.git","https://github.com/BiranSama/ai-canvas.git","https://github.com/BiranSama/ai-canvas","https://biransama.github.io/ai-canvas/",4873,"TypeScript",0,0,"main",
"bhushan-ssh/Smart_MCQ_Solver",1,"bhushan-ssh","https://avatars.githubusercontent.com/u/251127549?v=4","An AI-powered Smart MCQ Solver that uses Deep Learning and Generative AI to analyze multiple-choice questions and provide accurate answers with an interactive Streamlit interface.","[""artificial-intelligence"",""deep-learning"",""generative-ai"",""machine-learning"",""mcq-solver"",""nlp"",""python"",""question-answering"",""smart-mcq-solver""]","https://github.com/bhushan-ssh/Smart_MCQ_Solver","2026-09-14T12:53:40Z","2026-09-15T14:16:56Z","2026-09-15T14:16:52Z","git://github.com/bhushan-ssh/Smart_MCQ_Solver.git","git@github.com:bhushan-ssh/Smart_MCQ_Solver.git","https://github.com/bhushan-ssh/Smart_MCQ_Solver.git","https://github.com/bhushan-ssh/Smart_MCQ_Solver","",17369,"Python",0,0,"main","MIT License"
"vidofy/cli",1,"vidofy","https://avatars.githubusercontent.com/u/329282381?v=4","Generate AI video, images and voice from your terminal — Veo 3.1, Kling 3.0, Flux 2, Seedance 2.5, Wan 2.7, Hailuo 2.3 and 570+ models, billed to your own Vidofy account. Scriptable, pipeable, CI-ready.","[""cli"",""cli-tool"",""flux"",""generative-ai"",""image-generation"",""image-to-video"",""kling"",""nodejs"",""npm"",""seedance"",""terminal"",""text-to-image"",""text-to-speech"",""text-to-video"",""veo"",""video-generation""]","https://github.com/vidofy/cli","2026-09-14T21:40:12Z","2026-09-16T23:32:30Z","2026-09-16T23:32:26Z","git://github.com/vidofy/cli.git","git@github.com:vidofy/cli.git","https://github.com/vidofy/cli.git","https://github.com/vidofy/cli","https://vidofy.ai/en/cli",51,"TypeScript",0,0,"main","MIT License"
"ishandutta2007/Awesome-Enterprise-AI-Platform",1,"ishandutta2007","https://avatars.githubusercontent.com/u/2527354?v=4","Top Enterprise AI Platform (Opensource) 🌟 Star if you like it! 🌟","[""awesome-list"",""curated-list"",""enterprise-ai"",""generative-ai"",""llmops"",""mlops""]","https://github.com/ishandutta2007/Awesome-Enterprise-AI-Platform","2026-09-10T03:32:08Z","2026-09-10T09:17:08Z","2026-09-10T09:16:53Z","git://github.com/ishandutta2007/Awesome-Enterprise-AI-Platform.git","git@github.com:ishandutta2007/Awesome-Enterprise-AI-Platform.git","https://github.com/ishandutta2007/Awesome-Enterprise-AI-Platform.git","https://github.com/ishandutta2007/Awesome-Enterprise-AI-Platform",,783,,0,0,"main","MIT License"
"vidofy/mcp",1,"vidofy","https://avatars.githubusercontent.com/u/329282381?v=4","MCP server for Vidofy — generate video, images, audio and speech from Claude, ChatGPT, Cursor, Codex or any MCP client. Veo 3.1, Kling 3.0, Flux 2, Seedance 2.5 and 570+ models, billed to your own Vidofy account.","[""ai"",""ai-agent"",""chatgpt"",""claude"",""claude-ai"",""codex"",""cursor"",""cursor-ai"",""flux"",""generative-ai"",""image-generation-ai"",""image-generator"",""kling"",""kling-ai"",""mcp"",""mcp-client"",""mcp-server"",""model-context-protocol"",""veo"",""video-generation""]","https://github.com/vidofy/mcp","2026-09-14T21:40:33Z","2026-09-16T18:02:13Z","2026-09-16T18:02:09Z","git://github.com/vidofy/mcp.git","git@github.com:vidofy/mcp.git","https://github.com/vidofy/mcp.git","https://github.com/vidofy/mcp","https://vidofy.ai/en/mcp",215,"TypeScript",0,0,"main","MIT License"
"shtanko-michael/farmstead-aibuilder",1,"shtanko-michael","https://avatars.githubusercontent.com/u/30750111?v=4","Minecraft mod that generates buildings from a text prompt: /aibuild create a medieval tavern — aim the hologram, watch it built block by block. NeoForge 1.21.1. Мод для генерации построек по описанию.","[""ai"",""ai-builder"",""building"",""generative-ai"",""llm"",""minecraft"",""minecraft-1-21"",""minecraft-mod"",""minecraft-server"",""neoforge"",""procedural-generation"",""text-to-3d""]","https://github.com/shtanko-michael/farmstead-aibuilder","2026-09-13T19:52:46Z","2026-09-14T09:30:03Z","2026-09-13T20:31:29Z","git://github.com/shtanko-michael/farmstead-aibuilder.git","git@github.com:shtanko-michael/farmstead-aibuilder.git","https://github.com/shtanko-michael/farmstead-aibuilder.git","https://github.com/shtanko-michael/farmstead-aibuilder","https://farmsteadminecraft.online/cabinet/ai-builder",9369,,0,0,"main","Other"
