"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"realAbitbol/quota-panel",1,"realAbitbol","https://avatars.githubusercontent.com/u/73762857?v=4","Quota tracker for multiple providers with multiple accounts support (more providers to come)","[""cheaperinference"",""commandcode"",""deepseek"",""docker"",""gethomepage"",""hermes"",""hermes-agent"",""kimi"",""llm-providers"",""opencode"",""opencode-go"",""openrouter"",""quota"",""quota-monitor"",""synthetic"",""usage-tracker"",""zai""]","https://github.com/realAbitbol/quota-panel","2026-09-19T16:55:11Z","2026-09-23T06:54:56Z","2026-09-23T06:54:53Z","git://github.com/realAbitbol/quota-panel.git","git@github.com:realAbitbol/quota-panel.git","https://github.com/realAbitbol/quota-panel.git","https://github.com/realAbitbol/quota-panel","",25534,"Python",0,0,"main","MIT License"
"rohanarun/dynamic-context-engine",1,"rohanarun","https://avatars.githubusercontent.com/u/11659839?v=4","Dynamic paragraph context with Jev for Codex, Claude Code, and Hermes. SQLite memory, model relevance, portable agent skills.","[""agent-skills"",""claude-code"",""codex"",""context-engine"",""hermes"",""typesafe""]","https://github.com/rohanarun/dynamic-context-engine","2026-09-20T11:36:10Z","2026-09-20T13:33:10Z","2026-09-20T13:33:07Z","git://github.com/rohanarun/dynamic-context-engine.git","git@github.com:rohanarun/dynamic-context-engine.git","https://github.com/rohanarun/dynamic-context-engine.git","https://github.com/rohanarun/dynamic-context-engine","https://getsupers.com/demos/context-engine/",2306,"Python",1,0,"main","MIT License"
"vlelyavin/antigravity-proxy",1,"vlelyavin","https://avatars.githubusercontent.com/u/103637662?v=4","proxy that routes openai + native gemini api calls through google ai pro subscription auth - rides your sub instead of per-token api billing, for tools like hermes / opencode","[""antigravity"",""gemini"",""google-ai-pro"",""hermes"",""oauth"",""openai"",""opencode"",""proxy"",""relay""]","https://github.com/vlelyavin/antigravity-proxy","2026-09-21T14:40:13Z","2026-09-24T15:17:07Z","2026-09-24T15:17:01Z","git://github.com/vlelyavin/antigravity-proxy.git","git@github.com:vlelyavin/antigravity-proxy.git","https://github.com/vlelyavin/antigravity-proxy.git","https://github.com/vlelyavin/antigravity-proxy",,124,"JavaScript",0,0,"master","MIT License"
"1919884213/hermes-panel",1,"1919884213","https://avatars.githubusercontent.com/u/163216306?v=4","VS Code 扩展：在侧边栏里使用 Hermes Agent（ACP over stdio）—— 流式对话、工具卡片、diff 审批、会话与模型切换","[""acp"",""ai-agent"",""chat"",""hermes"",""llm"",""vscode-extension""]","https://github.com/1919884213/hermes-panel","2026-09-22T02:45:04Z","2026-09-22T02:52:45Z","2026-09-22T02:52:42Z","git://github.com/1919884213/hermes-panel.git","git@github.com:1919884213/hermes-panel.git","https://github.com/1919884213/hermes-panel.git","https://github.com/1919884213/hermes-panel",,109,"JavaScript",0,0,"main","MIT License"
"Ntizar/MasterMindPublic",0,"Ntizar","https://avatars.githubusercontent.com/u/136697836?v=4","Sistema de orquestacion multi-agente: explicacion, guia de replicacion y plantillas para montar el tuyo","[""agentes-ia"",""chromadb"",""hermes"",""llm"",""memory"",""multi-agent"",""orchestration"",""skills""]","https://github.com/Ntizar/MasterMindPublic","2026-09-20T21:11:38Z","2026-09-20T22:25:53Z","2026-09-20T22:25:50Z","git://github.com/Ntizar/MasterMindPublic.git","git@github.com:Ntizar/MasterMindPublic.git","https://github.com/Ntizar/MasterMindPublic.git","https://github.com/Ntizar/MasterMindPublic","https://ntizar.github.io/MasterMindPublic/",97,"HTML",0,0,"main","MIT License"
"xionglaoshi/hermes-office-viewer",0,"xionglaoshi","https://avatars.githubusercontent.com/u/52005965?v=4","Hermes 桌面端的文档预览插件：类访达文件浏览器 + 面板内就地预览 Office/PDF/Markdown/HTML/图片/代码。纯 JS 渲染、零常驻服务、不依赖 LibreOffice、不改宿主源码。","[""desktop-plugin"",""document-preview"",""docx"",""electron"",""hermes"",""markdown"",""office-viewer"",""pdf"",""pptx"",""xlsx""]","https://github.com/xionglaoshi/hermes-office-viewer","2026-09-22T12:45:14Z","2026-09-22T13:10:30Z","2026-09-22T13:10:26Z","git://github.com/xionglaoshi/hermes-office-viewer.git","git@github.com:xionglaoshi/hermes-office-viewer.git","https://github.com/xionglaoshi/hermes-office-viewer.git","https://github.com/xionglaoshi/hermes-office-viewer",,15198,"JavaScript",0,0,"main","MIT License"
"VirginiaH233/hermes-memory-workbench",0,"VirginiaH233","https://avatars.githubusercontent.com/u/163307857?v=4","Hermes 的本地记忆工作台：待审提议逐条看 / 改 / 批 / 撤，走原生落库入口，每一步都能撤回。Local review desk for Hermes memory — see, edit, approve and undo every change (native write path, snapshots, dry-run).","[""ai-agent"",""hermes"",""hermes-agent"",""human-in-the-loop"",""llm"",""local-first"",""memory"",""python""]","https://github.com/VirginiaH233/hermes-memory-workbench","2026-09-24T05:23:56Z","2026-09-24T05:41:49Z","2026-09-24T05:41:50Z","git://github.com/VirginiaH233/hermes-memory-workbench.git","git@github.com:VirginiaH233/hermes-memory-workbench.git","https://github.com/VirginiaH233/hermes-memory-workbench.git","https://github.com/VirginiaH233/hermes-memory-workbench",,1863,"Python",0,0,"main","MIT License"
"iluoxw/jev-oil-pedal",0,"iluoxw","https://avatars.githubusercontent.com/u/18654874?v=4","Hermes plugin: dynamic reasoning effort (Jev/heuristic) with lease hold and WIRED wire audit","[""hermes"",""hermes-agent"",""llm"",""plugin"",""python"",""reasoning-effort""]","https://github.com/iluoxw/jev-oil-pedal","2026-09-23T00:42:44Z","2026-09-23T00:43:56Z","2026-09-23T00:43:57Z","git://github.com/iluoxw/jev-oil-pedal.git","git@github.com:iluoxw/jev-oil-pedal.git","https://github.com/iluoxw/jev-oil-pedal.git","https://github.com/iluoxw/jev-oil-pedal",,31,"Python",0,0,"main","MIT License"
"Jack19son95/UI-Control-for-Deepseek-Codex",0,"Jack19son95","https://avatars.githubusercontent.com/u/280955044?v=4","Give Codex real end-to-end control of Windows apps via pure PowerShell—zero dependencies, clean sessions, and instant screenshots.","[""agents"",""claude-code"",""computer-use"",""computer-use-alternative"",""context-engineering"",""deepseek"",""hermes"",""hermes-agent"",""homebrew"",""msaa"",""pi-cli"",""pnpm"",""powershell"",""screenshot"",""sendinput"",""tui"",""win32""]","https://github.com/Jack19son95/UI-Control-for-Deepseek-Codex","2026-09-22T03:27:48Z","2026-09-25T01:25:32Z","2026-09-25T01:25:28Z","git://github.com/Jack19son95/UI-Control-for-Deepseek-Codex.git","git@github.com:Jack19son95/UI-Control-for-Deepseek-Codex.git","https://github.com/Jack19son95/UI-Control-for-Deepseek-Codex.git","https://github.com/Jack19son95/UI-Control-for-Deepseek-Codex","https://jack19son95.github.io",84,"PowerShell",0,0,"main","MIT License"
"cardoza1991/de-retardinator",0,"cardoza1991","https://avatars.githubusercontent.com/u/56440719?v=4","Anti-drift circuit breaker + China tool-call gate for Hermes, Claude Code, and Codex","[""agents"",""claude-code"",""hermes"",""openai-codex"",""safety""]","https://github.com/cardoza1991/de-retardinator","2026-09-21T16:53:00Z","2026-09-21T16:57:55Z","2026-09-21T16:57:51Z","git://github.com/cardoza1991/de-retardinator.git","git@github.com:cardoza1991/de-retardinator.git","https://github.com/cardoza1991/de-retardinator.git","https://github.com/cardoza1991/de-retardinator",,31,"Python",0,0,"main","MIT License"
