"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"forcewake/forge",0,"forcewake","https://avatars.githubusercontent.com/u/1325702?v=4","Agentic software factory sidecar for GitLab CE — issue to reviewed Draft MR, bot never merges","[""agentic-ai"",""ai-agents"",""automation"",""code-review"",""gitlab"",""gitlab-ce"",""litellm"",""llm"",""mcp""]","https://github.com/forcewake/forge","2026-09-12T20:05:38Z","2026-09-13T22:25:48Z","2026-09-13T22:25:44Z","git://github.com/forcewake/forge.git","git@github.com:forcewake/forge.git","https://github.com/forcewake/forge.git","https://github.com/forcewake/forge",,16231,"Python",0,7,"main","BSD 3-Clause ""New"" or ""Revised"" License"
"alderon07/al",0,"alderon07","https://avatars.githubusercontent.com/u/43505852?v=4","Terminal-first Bash alias manager with fuzzy search, safe editing, health checks, command history suggestions, private backups, and conflict-aware dotfiles sync.","[""alias-manager"",""bash"",""bash-aliases"",""bitbucket"",""bubbletea"",""cli"",""developer-tools"",""dotfiles"",""dotfiles-manager"",""fuzzy-search"",""git"",""github"",""gitlab"",""golang"",""linux"",""macos"",""shell"",""shell-aliases"",""terminal"",""tui""]","https://github.com/alderon07/al","2026-09-09T20:41:06Z","2026-09-10T18:34:37Z","2026-09-10T18:34:31Z","git://github.com/alderon07/al.git","git@github.com:alderon07/al.git","https://github.com/alderon07/al.git","https://github.com/alderon07/al",,303,"Go",0,0,"main",
"ChStark/agentctl",0,"ChStark","https://avatars.githubusercontent.com/u/5211079?v=4","Turns GitLab milestones into merged merge requests — isolated Kubernetes pods pick up groups of related issues, open MRs, and self-merge the ones that pass CI","[""ai-agents"",""automation"",""devops"",""gitlab"",""go"",""kubernetes"",""llm""]","https://github.com/ChStark/agentctl","2026-09-09T17:18:15Z","2026-09-09T17:19:38Z","2026-09-09T17:18:19Z","git://github.com/ChStark/agentctl.git","git@github.com:ChStark/agentctl.git","https://github.com/ChStark/agentctl.git","https://github.com/ChStark/agentctl",,228,"Go",0,0,"main","MIT License"
"J-a-c-c-o/GL-Forge",0,"J-a-c-c-o","https://avatars.githubusercontent.com/u/46869236?v=4","A Rust CLI for bulk-provisioning nested GitLab groups, template repositories, and user permissions directly from LMS or CSV exports.","[""automatio"",""bulk-managemen"",""canvas-lm"",""cli"",""gitlab"",""gitlab-api"",""lms"",""provisioning"",""rust""]","https://github.com/J-a-c-c-o/GL-Forge","2026-09-07T21:27:50Z","2026-09-07T22:02:29Z","2026-09-07T22:01:48Z","git://github.com/J-a-c-c-o/GL-Forge.git","git@github.com:J-a-c-c-o/GL-Forge.git","https://github.com/J-a-c-c-o/GL-Forge.git","https://github.com/J-a-c-c-o/GL-Forge","",27,"Rust",0,0,"master","MIT License"
"Animnia/review-agent",0,"Animnia","https://avatars.githubusercontent.com/u/137913418?v=4","Evidence-based code review in your terminal: resumable checkpoints, local traces, explicit consent, and PR-wide token/cost budgets.","[""cli"",""code-review"",""developer-tools"",""gitlab"",""llm"",""tui""]","https://github.com/Animnia/review-agent","2026-09-11T08:40:03Z","2026-09-11T09:27:45Z","2026-09-11T09:27:41Z","git://github.com/Animnia/review-agent.git","git@github.com:Animnia/review-agent.git","https://github.com/Animnia/review-agent.git","https://github.com/Animnia/review-agent",,306,"Python",0,0,"main","MIT License"
"Guts1005/oss-command-center",0,"Guts1005","https://avatars.githubusercontent.com/u/87996366?v=4","Local-first, high-density telemetry command center for open-source contributors to track, triage, and manage PRs across GitHub & GitLab.","[""developer-tools"",""github"",""gitlab"",""open-source"",""react"",""sqlite-wal"",""telemetry"",""triage""]","https://github.com/Guts1005/oss-command-center","2026-09-09T14:25:56Z","2026-09-10T11:23:29Z","2026-09-10T11:23:24Z","git://github.com/Guts1005/oss-command-center.git","git@github.com:Guts1005/oss-command-center.git","https://github.com/Guts1005/oss-command-center.git","https://github.com/Guts1005/oss-command-center",,765,"TypeScript",0,0,"main","MIT License"
"ihoru/userscripts",0,"ihoru","https://avatars.githubusercontent.com/u/361908?v=4","Browser userscripts to automate repetitive tasks with Tampermonkey, one-click installation, and automatic updates.","[""browser-automation"",""duocards"",""github-pages"",""gitlab"",""javascript"",""productivity"",""tampermonkey"",""timer"",""toptracker"",""userscripts""]","https://github.com/ihoru/userscripts","2026-09-09T07:13:17Z","2026-09-10T19:37:33Z","2026-09-10T19:37:28Z","git://github.com/ihoru/userscripts.git","git@github.com:ihoru/userscripts.git","https://github.com/ihoru/userscripts.git","https://github.com/ihoru/userscripts","https://ihoru.github.io/userscripts/",132,"JavaScript",0,0,"main","MIT License"
"itsmit05/gitlab-ci-doctor",0,"itsmit05","https://avatars.githubusercontent.com/u/139615297?v=4","Explains why your GitLab pipeline failed — polls GitLab, analyses the failed job log with a local LLM (Ollama), emails the team plain-English cause and fix steps. Read-only, self-hosted, no data leaves your network.","[""automation"",""ci-cd-pipeline"",""cicd"",""devops"",""gitlab"",""gitlab-ci"",""llm"",""local-llm"",""observability"",""ollama"",""pipeline"",""python"",""self-hosted"",""sre""]","https://github.com/itsmit05/gitlab-ci-doctor","2026-09-10T05:34:14Z","2026-09-10T05:34:50Z","2026-09-10T05:34:35Z","git://github.com/itsmit05/gitlab-ci-doctor.git","git@github.com:itsmit05/gitlab-ci-doctor.git","https://github.com/itsmit05/gitlab-ci-doctor.git","https://github.com/itsmit05/gitlab-ci-doctor",,29,"Python",0,0,"main","MIT License"
"iamnikolie/gitlab-cli",0,"iamnikolie","https://avatars.githubusercontent.com/u/15090845?v=4","Agent-facing GitLab CLI (gl) — token-lean output for Claude Code and shell workflows; gitlab.com and self-hosted","[""agent-tools"",""claude-code"",""cli"",""gitlab"",""golang""]","https://github.com/iamnikolie/gitlab-cli","2026-09-10T13:13:04Z","2026-09-10T13:34:08Z","2026-09-10T13:30:32Z","git://github.com/iamnikolie/gitlab-cli.git","git@github.com:iamnikolie/gitlab-cli.git","https://github.com/iamnikolie/gitlab-cli.git","https://github.com/iamnikolie/gitlab-cli",,52,"Go",0,0,"main","MIT License"
"syrian963/Ticket-AI-MCP",0,"syrian963","https://avatars.githubusercontent.com/u/197386113?v=4","MCP server and CLI that measures how your team actually writes tickets, then holds new ones to that. GitLab, Jira, GitHub. No model needed to measure.","[""claude"",""cli"",""code-quality"",""developer-tools"",""github"",""gitlab"",""issue-tracker"",""jira"",""mcp"",""model-context-protocol"",""python"",""tickets""]","https://github.com/syrian963/Ticket-AI-MCP","2026-09-09T13:43:35Z","2026-09-12T11:38:08Z","2026-09-12T11:38:05Z","git://github.com/syrian963/Ticket-AI-MCP.git","git@github.com:syrian963/Ticket-AI-MCP.git","https://github.com/syrian963/Ticket-AI-MCP.git","https://github.com/syrian963/Ticket-AI-MCP","https://pypi.org/project/ticket-ai-mcp/",554,"Python",0,0,"main","MIT License"
