"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"GULI-lab/DSH-element-source",3,"GULI-lab","https://avatars.githubusercontent.com/u/191756896?v=4","在开发页面点击任意 UI 元素，一键定位 Vue / React / Svelte / Angular 源码。DSH 点击定位源码检查器，兼容 dsh-better-sidebar：预览本地 dev server，点击元素，源码直达 DSH 聊天，交给助手微调。Click a UI element in your dev page to jump to its Vue / React / Svelte / Angular source in the DSH chat. DeepSeek Harness click-to-source inspector, dsh-better-sidebar compatible.","[""code-inspection"",""code-inspector"",""deepseek"",""deepseek-harness"",""dsh"",""dsh-better-sidebar"",""dsh-plugin"",""react"",""vue""]","https://github.com/GULI-lab/DSH-element-source","2026-08-15T02:38:57Z","2026-08-18T08:43:07Z","2026-08-15T05:19:19Z","git://github.com/GULI-lab/DSH-element-source.git","git@github.com:GULI-lab/DSH-element-source.git","https://github.com/GULI-lab/DSH-element-source.git","https://github.com/GULI-lab/DSH-element-source","",185,"TypeScript",0,0,"main","MIT License"
"IKatsuba/termdom-lab",2,"IKatsuba","https://avatars.githubusercontent.com/u/10637135?v=4","React, Angular and Vue rendered into a terminal through TermDOM — with their own stock DOM renderers, no custom reconciler","[""angular"",""cli"",""css"",""dom"",""react"",""termdom"",""terminal"",""tui"",""typescript"",""vue""]","https://github.com/IKatsuba/termdom-lab","2026-08-13T22:50:00Z","2026-08-15T21:59:19Z","2026-08-13T23:12:21Z","git://github.com/IKatsuba/termdom-lab.git","git@github.com:IKatsuba/termdom-lab.git","https://github.com/IKatsuba/termdom-lab.git","https://github.com/IKatsuba/termdom-lab",,163,"TypeScript",0,0,"main","MIT License"
"dewasemadi/mobile-devtools",2,"dewasemadi","https://avatars.githubusercontent.com/u/66185022?v=4","Next-Gen Framework-Agnostic In-App Mobile Debugger & Inspector Overlay for Web Applications (React, Vue, Svelte, and Vanilla JS).","[""console"",""debugger"",""devtools"",""dom-inspector"",""frontend"",""in-app"",""inspector"",""mobile"",""monorepo"",""network-inspector"",""pnpm"",""react"",""shadow-dom"",""svelte"",""typescript"",""vanilla-js"",""vue"",""web-development""]","https://github.com/dewasemadi/mobile-devtools","2026-08-16T17:57:14Z","2026-08-18T15:02:24Z","2026-08-19T01:57:03Z","git://github.com/dewasemadi/mobile-devtools.git","git@github.com:dewasemadi/mobile-devtools.git","https://github.com/dewasemadi/mobile-devtools.git","https://github.com/dewasemadi/mobile-devtools","https://mobile-devtools.dewasemadi3.workers.dev",3185,"TypeScript",0,1,"master",
"followG/todo-tauri",2,"followG","https://avatars.githubusercontent.com/u/301381511?v=4","轻量级桌面悬浮待办条 · Tauri 2 + Vue 3 · 安装包约 1.3MB · 贴边自动隐藏/紧急度标记/导出/自定义外观/数据自动备份","[""desktop-app"",""floating-widget"",""rust"",""tauri"",""todo"",""todo-app"",""vue"",""vue3"",""webview2"",""windows""]","https://github.com/followG/todo-tauri","2026-08-18T03:57:52Z","2026-08-18T09:30:46Z","2026-08-18T09:24:03Z","git://github.com/followG/todo-tauri.git","git@github.com:followG/todo-tauri.git","https://github.com/followG/todo-tauri.git","https://github.com/followG/todo-tauri",,1089,"Vue",0,0,"main","MIT License"
"Kanzacky/E-Ticket-Sarangan",2,"Kanzacky","https://avatars.githubusercontent.com/u/127325399?v=4","e-Ticket Sarangan adalah aplikasi berbasis web untuk digitalisasi sistem pemesanan dan pengelolaan tiket wisata Telaga Sarangan. Aplikasi ini dirancang untuk mempermudah proses pembelian tiket, pengelolaan data pengunjung, serta administrasi tiket secara lebih cepat, praktis, dan terintegrasi.","[""blade"",""laravel"",""supabase"",""vue""]","https://github.com/Kanzacky/E-Ticket-Sarangan","2026-08-13T06:42:54Z","2026-08-16T18:16:29Z","2026-08-16T18:15:29Z","git://github.com/Kanzacky/E-Ticket-Sarangan.git","git@github.com:Kanzacky/E-Ticket-Sarangan.git","https://github.com/Kanzacky/E-Ticket-Sarangan.git","https://github.com/Kanzacky/E-Ticket-Sarangan","https://e-ticket-sarangan.vercel.app",195,"Blade",1,0,"main",
"AzyzHm/vue-custom-template",2,"AzyzHm","https://avatars.githubusercontent.com/u/128410730?v=4","A production-ready, conventional starter template for Vue 3 frontend/service applications. ","[""frontend"",""service"",""template"",""vue""]","https://github.com/AzyzHm/vue-custom-template","2026-08-14T06:57:04Z","2026-08-14T09:00:52Z","2026-08-14T08:56:45Z","git://github.com/AzyzHm/vue-custom-template.git","git@github.com:AzyzHm/vue-custom-template.git","https://github.com/AzyzHm/vue-custom-template.git","https://github.com/AzyzHm/vue-custom-template","",1179,"TypeScript",0,0,"main","MIT License"
"mickaelrebeau/hugeicons-animated-vue",2,"mickaelrebeau","https://avatars.githubusercontent.com/u/75978618?v=4","Hand-animated Hugeicons for Vue 3. Copy-paste or install from npm — hover playback, motion-v, and reduced-motion built in.","[""animated"",""animation"",""components"",""hugeicons"",""icons"",""mit"",""motion"",""npm"",""svg"",""typescript"",""vue"",""vue3""]","https://github.com/mickaelrebeau/hugeicons-animated-vue","2026-08-14T15:25:40Z","2026-08-18T19:41:36Z","2026-08-17T21:07:19Z","git://github.com/mickaelrebeau/hugeicons-animated-vue.git","git@github.com:mickaelrebeau/hugeicons-animated-vue.git","https://github.com/mickaelrebeau/hugeicons-animated-vue.git","https://github.com/mickaelrebeau/hugeicons-animated-vue","https://hugeicons-animated-vue.rebeaumickael.fr",9585,"Vue",0,0,"main","MIT License"
"min-organization/tlog-web",2,"min-organization","https://avatars.githubusercontent.com/u/125003096?v=4","Self-hosted SSH session audit & replay. Vue3+Element Plus frontend embedded into a single Go binary (no CGO), JWT auth, tlog TIMING-accurate terminal replay.","[""audit"",""audit-log"",""docker"",""go"",""replay"",""self-hosted"",""ssh"",""ssh-session"",""terminal-recording"",""tlog"",""vue"",""vue3""]","https://github.com/min-organization/tlog-web","2026-08-12T06:55:26Z","2026-08-15T14:06:20Z","2026-08-15T14:06:09Z","git://github.com/min-organization/tlog-web.git","git@github.com:min-organization/tlog-web.git","https://github.com/min-organization/tlog-web.git","https://github.com/min-organization/tlog-web","https://github.com/min-organization/tlog-web",236,"Go",0,0,"main","MIT License"
"shenzhepei/forest-survivor-3d",1,"shenzhepei","https://avatars.githubusercontent.com/u/13617217?v=4","A 3D forest survival game built with Nuxt, Vue, and Three.js, featuring wood gathering, day-night cycles, and monster chases.","[""3d-game"",""artificial-intelligence"",""browser-game"",""day-night-cycle"",""game-development"",""i18n"",""localization"",""monster-ai"",""nuxt"",""pathfinding"",""procedural-generation"",""survival-game"",""threejs"",""typescript"",""vue"",""webgl""]","https://github.com/shenzhepei/forest-survivor-3d","2026-08-14T02:12:18Z","2026-08-15T13:25:02Z","2026-08-15T13:24:54Z","git://github.com/shenzhepei/forest-survivor-3d.git","git@github.com:shenzhepei/forest-survivor-3d.git","https://github.com/shenzhepei/forest-survivor-3d.git","https://github.com/shenzhepei/forest-survivor-3d","https://shenzhepei.github.io/forest-survivor-3d/",3258,"TypeScript",0,0,"master","MIT License"
"icey0818/life-quest",1,"icey0818","https://avatars.githubusercontent.com/u/122610556?v=4","Life Quest is a gamified full-stack platform for career development paths, learning tasks, and progress tracking.","[""career-development"",""fastapi"",""gamification"",""python"",""sqlite"",""task-management"",""vite"",""vue""]","https://github.com/icey0818/life-quest","2026-08-12T03:52:10Z","2026-08-12T06:41:29Z","2026-08-12T06:41:22Z","git://github.com/icey0818/life-quest.git","git@github.com:icey0818/life-quest.git","https://github.com/icey0818/life-quest.git","https://github.com/icey0818/life-quest",,6084,"Python",0,0,"main","MIT License"
