"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"eskim2001/dsh-cloud",9,"eskim2001","https://avatars.githubusercontent.com/u/98219327?v=4","dshcloud：部署并托管 DeepSeek Harness (dsh) 实例的多租户平台，支持自托管或云端部署。Deploy and host DeepSeek Harness (dsh) instances — self-hosted on your own server or cloud-hosted: a multi-tenant platform with isolated Docker containers, persistent workspaces and resource quotas.","[""access-control"",""agent-harness"",""agent-platform"",""agent-workspaces"",""ai-agents"",""ai-infrastructure"",""coding-agent"",""container-isolation"",""deepseek"",""deepseek-harness"",""docker"",""dsh"",""multi-tenant"",""nodejs"",""postgresql"",""saas"",""self-hosted"",""traefik"",""typescript""]","https://github.com/eskim2001/dsh-cloud","2026-09-09T07:47:57Z","2026-09-10T02:00:27Z","2026-09-09T17:49:44Z","git://github.com/eskim2001/dsh-cloud.git","git@github.com:eskim2001/dsh-cloud.git","https://github.com/eskim2001/dsh-cloud.git","https://github.com/eskim2001/dsh-cloud","https://eskim2001.github.io/dsh-cloud/",2883,"TypeScript",0,0,"main","MIT License"
"misaka-link/deepseek-harness-docker",7,"misaka-link","https://avatars.githubusercontent.com/u/57578572?v=4","dsh一键docker梭哈！集成可视化Admin管理后台、访问认证、容器内Chromium浏览器桌面(noVNC)与插件应用市场，免回环开箱即用","[""admin"",""agent"",""chromium"",""deepseek"",""deepseek-harness"",""docker"",""novnc""]","https://github.com/misaka-link/deepseek-harness-docker","2026-09-04T09:32:33Z","2026-09-08T11:50:41Z","2026-09-07T04:32:46Z","git://github.com/misaka-link/deepseek-harness-docker.git","git@github.com:misaka-link/deepseek-harness-docker.git","https://github.com/misaka-link/deepseek-harness-docker.git","https://github.com/misaka-link/deepseek-harness-docker",,1429,"JavaScript",1,0,"main",
"cryjkd/dsh-clawbot",7,"cryjkd","https://avatars.githubusercontent.com/u/38123501?v=4","在 DeepSeek Harness（DSH）里接入微信官方 ilink 机器人网关：扫码绑定后，AI 能主动给自己发微信通知；每次回复后自动推送任务完成摘要；目标完成/阻断时自动通知；需要批准/选择时主动微信提醒。自带设置界面（设置 → ClawBot：扫码二维码、微信在线/断线状态、手动发送、三个自动通知开关、监听开关、解除绑定、自定义图标）。  底层走腾讯官方 ilink 网关（https://ilinkai.weixin.qq.com），无第三方破解、无自建中转，消息只发给绑定的账号自己。","[""deepseek"",""deepseek-harness"",""deepseek-harness-plugin"",""deepseek-harness-plugins"",""dsh"",""dsh-plugin"",""dsh-plugin-market"",""dsh-skill""]","https://github.com/cryjkd/dsh-clawbot","2026-09-03T09:21:21Z","2026-09-05T08:46:51Z","2026-09-05T08:48:46Z","git://github.com/cryjkd/dsh-clawbot.git","git@github.com:cryjkd/dsh-clawbot.git","https://github.com/cryjkd/dsh-clawbot.git","https://github.com/cryjkd/dsh-clawbot","",51,"JavaScript",0,0,"main","MIT License"
"PelyDeng/dsh-plugin-manager",7,"PelyDeng","https://avatars.githubusercontent.com/u/41360929?v=4","Deploy and manage DeepSeek Harness apps with shared authentication, plugin packaging, and Docker deployment.","[""deepseek"",""deepseek-harness"",""dsh"",""dsh-bundle"",""dsh-plugin"",""dsh-plugin-manager"",""dsh-plugins"",""plugin-manager"",""self-hosted""]","https://github.com/PelyDeng/dsh-plugin-manager","2026-09-07T02:40:18Z","2026-09-09T18:26:56Z","2026-09-09T18:25:15Z","git://github.com/PelyDeng/dsh-plugin-manager.git","git@github.com:PelyDeng/dsh-plugin-manager.git","https://github.com/PelyDeng/dsh-plugin-manager.git","https://github.com/PelyDeng/dsh-plugin-manager","https://github.com/PelyDeng/dsh-plugin-manager/blob/main/doc/quick-tour.md",2416,"JavaScript",0,0,"main","Apache License 2.0"
"aipmer/codex-switch",6,"aipmer","https://avatars.githubusercontent.com/u/19226317?v=4","macOS Codex 多供应商一键切换：OpenAI 官方 / DeepSeek / Kimi Code 秒切，历史会话跨供应商无缝续聊。One-click provider switching for Codex CLI with seamless cross-provider session resume.","[""chatgpt"",""cli"",""codex"",""deepseek"",""developer-tools"",""kimi"",""llm"",""macos"",""openai"",""shell-script""]","https://github.com/aipmer/codex-switch","2026-09-08T02:10:42Z","2026-09-09T16:14:55Z","2026-09-09T04:39:23Z","git://github.com/aipmer/codex-switch.git","git@github.com:aipmer/codex-switch.git","https://github.com/aipmer/codex-switch.git","https://github.com/aipmer/codex-switch",,94,"Shell",2,1,"main","MIT License"
"bydtesla1609/research-solution-supervisor",6,"bydtesla1609","https://avatars.githubusercontent.com/u/252294066?v=4","监督 AI 是否真正推进研究方案的跨平台 Agent Skill","[""agent-skills"",""ai-supervision"",""claude-code"",""codex-skill"",""deepseek"",""prompt-engineering"",""research-workflow""]","https://github.com/bydtesla1609/research-solution-supervisor","2026-09-09T12:22:32Z","2026-09-10T01:59:26Z","2026-09-09T12:40:34Z","git://github.com/bydtesla1609/research-solution-supervisor.git","git@github.com:bydtesla1609/research-solution-supervisor.git","https://github.com/bydtesla1609/research-solution-supervisor.git","https://github.com/bydtesla1609/research-solution-supervisor","",12,,0,0,"main",
"alexellis/deepseek-v4-flash-0731-2x-dgx-spark",5,"alexellis","https://avatars.githubusercontent.com/u/6358735?v=4","DeepSeek-V4-Flash-0731 on 2x DGX Spark: TP2, NVFP4 KV, DSpark, and 1M context","[""deepseek"",""dgx-spark"",""local-ai"",""nvfp4"",""speculative-decoding"",""vllm""]","https://github.com/alexellis/deepseek-v4-flash-0731-2x-dgx-spark","2026-09-04T13:40:03Z","2026-09-09T16:51:21Z","2026-09-04T18:45:26Z","git://github.com/alexellis/deepseek-v4-flash-0731-2x-dgx-spark.git","git@github.com:alexellis/deepseek-v4-flash-0731-2x-dgx-spark.git","https://github.com/alexellis/deepseek-v4-flash-0731-2x-dgx-spark.git","https://github.com/alexellis/deepseek-v4-flash-0731-2x-dgx-spark",,2262,"Shell",0,0,"master","MIT License"
"super-mortal/DeepSeekHarnessGuide",5,"super-mortal","https://avatars.githubusercontent.com/u/221256438?v=4","DeepSeek Harness 蓝皮书","[""agent"",""ai-programming"",""chinese"",""deep-learning"",""deepseek"",""deepseek-harness"",""dsh"",""guide"",""llm"",""tutorial"",""vitepress""]","https://github.com/super-mortal/DeepSeekHarnessGuide","2026-09-05T15:38:42Z","2026-09-07T13:54:38Z","2026-09-07T07:47:17Z","git://github.com/super-mortal/DeepSeekHarnessGuide.git","git@github.com:super-mortal/DeepSeekHarnessGuide.git","https://github.com/super-mortal/DeepSeekHarnessGuide.git","https://github.com/super-mortal/DeepSeekHarnessGuide","https://dsh.supermortal.top",21000,,1,0,"main","MIT License"
"richardds5/learn-deepseek-harness",4,"richardds5","https://avatars.githubusercontent.com/u/1763325?v=4","Learn DeepSeek Harness -- a nano agent harness, built from 0 to 1","[""agent"",""cordis"",""deepseek"",""deepseek-harness"",""tutorial""]","https://github.com/richardds5/learn-deepseek-harness","2026-09-08T10:02:04Z","2026-09-09T08:27:55Z","2026-09-08T10:16:06Z","git://github.com/richardds5/learn-deepseek-harness.git","git@github.com:richardds5/learn-deepseek-harness.git","https://github.com/richardds5/learn-deepseek-harness.git","https://github.com/richardds5/learn-deepseek-harness","",395,"Python",0,0,"main","MIT License"
"rye567/agent_meter",4,"rye567","https://avatars.githubusercontent.com/u/11733102?v=4","agent 用量面板","[""agent-usage"",""codex"",""deepseek"",""glm"",""kimi""]","https://github.com/rye567/agent_meter","2026-09-03T07:27:57Z","2026-09-09T15:35:37Z","2026-09-09T07:15:37Z","git://github.com/rye567/agent_meter.git","git@github.com:rye567/agent_meter.git","https://github.com/rye567/agent_meter.git","https://github.com/rye567/agent_meter","",11042,"Swift",0,0,"main",
