"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"immanuwell/k16s-exam-simulator",3,"immanuwell","https://avatars.githubusercontent.com/u/122638311?v=4","K16S - CKA/CKS lab that could actually break kubelet, systemd, containerd, static pods, etcd and certificates (not kind)","[""cka"",""cks"",""devops"",""incus"",""k8s"",""kubernetes"",""lima-vm"",""lxc""]","https://github.com/immanuwell/k16s-exam-simulator","2026-08-01T16:58:18Z","2026-08-06T11:25:18Z","2026-08-06T10:08:15Z","git://github.com/immanuwell/k16s-exam-simulator.git","git@github.com:immanuwell/k16s-exam-simulator.git","https://github.com/immanuwell/k16s-exam-simulator.git","https://github.com/immanuwell/k16s-exam-simulator","",927,"Shell",0,0,"main","Other"
"RewithSolo/arcana-gate",3,"RewithSolo","https://avatars.githubusercontent.com/u/126385584?v=4","​A Go-based CI/CD tool that integrates into your pipeline and lets deterministic Tarot logic decide the ultimate fate of your release.","[""ci-cd"",""cli"",""deployment-gate"",""devops"",""devsecops"",""fate"",""github-actions"",""go"",""golang"",""release-management"",""tarot""]","https://github.com/RewithSolo/arcana-gate","2026-08-01T20:34:30Z","2026-08-02T12:54:57Z","2026-08-01T23:39:13Z","git://github.com/RewithSolo/arcana-gate.git","git@github.com:RewithSolo/arcana-gate.git","https://github.com/RewithSolo/arcana-gate.git","https://github.com/RewithSolo/arcana-gate","",599,"Go",0,0,"main","MIT License"
"varunmj/cloudwatch-janitor",3,"varunmj","https://avatars.githubusercontent.com/u/11854671?v=4","Read-only CLI that audits an AWS account for CloudWatch waste and estimates monthly savings","[""aws"",""cli"",""cloudwatch"",""cost-optimization"",""devops"",""finops"",""python""]","https://github.com/varunmj/cloudwatch-janitor","2026-07-30T13:47:41Z","2026-07-31T20:49:15Z","2026-07-30T22:10:37Z","git://github.com/varunmj/cloudwatch-janitor.git","git@github.com:varunmj/cloudwatch-janitor.git","https://github.com/varunmj/cloudwatch-janitor.git","https://github.com/varunmj/cloudwatch-janitor",,19,"Python",1,4,"main","MIT License"
"shanananana/deepticket",3,"shanananana","https://avatars.githubusercontent.com/u/39590172?v=4","AI Agent platform for incident triage & project Q&A on OpenHands — Git sync, logs, config center, Ingress/Webhook","[""agent"",""aiops"",""code-analysis"",""devops"",""fastapi"",""incident-response"",""llm-agent"",""mcp"",""on-call"",""openhands"",""python"",""root-cause-analysis"",""sre"",""ticket-system"",""webhook""]","https://github.com/shanananana/deepticket","2026-08-01T06:35:17Z","2026-08-04T15:17:53Z","2026-08-04T15:16:28Z","git://github.com/shanananana/deepticket.git","git@github.com:shanananana/deepticket.git","https://github.com/shanananana/deepticket.git","https://github.com/shanananana/deepticket",,5892,"Python",0,0,"main","MIT License"
"vijayvw/aws-event-driven-file-upload",2,"vijayvw","https://avatars.githubusercontent.com/u/75465016?v=4","Production-ready AWS Event-Driven File Upload Platform using Terraform, Amazon EC2, S3, Lambda, SNS, IAM and PHP.","[""amazon-s3"",""amazon-sns"",""apache"",""automation"",""aws"",""aws-lambda"",""aws-project"",""cloud"",""cloud-native"",""devops"",""event-driven"",""iam"",""infrastructure-as-code"",""linux"",""php"",""responsive-ui"",""serverless"",""terraform"",""terraform-modules""]","https://github.com/vijayvw/aws-event-driven-file-upload","2026-08-01T09:52:12Z","2026-08-02T17:52:41Z","2026-08-02T12:09:43Z","git://github.com/vijayvw/aws-event-driven-file-upload.git","git@github.com:vijayvw/aws-event-driven-file-upload.git","https://github.com/vijayvw/aws-event-driven-file-upload.git","https://github.com/vijayvw/aws-event-driven-file-upload","",8310,"CSS",0,0,"main","MIT License"
"codeblocktz/yacht",2,"codeblocktz","https://avatars.githubusercontent.com/u/79034760?v=4","A self-hosted PaaS for Kubernetes. Deploy to your own server with real Kubernetes underneath, on a $5 VPS.","[""deployment"",""devops"",""golang"",""homelab"",""k3s"",""kubernetes"",""paas"",""self-hosted""]","https://github.com/codeblocktz/yacht","2026-07-30T06:00:32Z","2026-08-04T16:10:47Z","2026-08-04T16:06:14Z","git://github.com/codeblocktz/yacht.git","git@github.com:codeblocktz/yacht.git","https://github.com/codeblocktz/yacht.git","https://github.com/codeblocktz/yacht",,5428,"Go",0,0,"main","MIT License"
"khemratechconsulting/github-actions-setup",2,"khemratechconsulting","https://avatars.githubusercontent.com/u/257969016?v=4","Automated CI/CD setup for GitHub Actions — one command, tests + deploy to AWS, Vercel, or any server.","[""automation"",""aws"",""ci-did"",""claude-skills"",""deployment"",""devops"",""github-actions"",""vercel""]","https://github.com/khemratechconsulting/github-actions-setup","2026-07-30T06:34:51Z","2026-07-30T11:28:44Z","2026-07-30T11:28:04Z","git://github.com/khemratechconsulting/github-actions-setup.git","git@github.com:khemratechconsulting/github-actions-setup.git","https://github.com/khemratechconsulting/github-actions-setup.git","https://github.com/khemratechconsulting/github-actions-setup","https://khemratechconsulting.github.io/github-actions-setup",281,"Shell",0,0,"main","MIT License"
"LamdaLamdaLamda/portmortem",2,"LamdaLamdaLamda","https://avatars.githubusercontent.com/u/25778959?v=4","Find out who's holding your port — and kill it if you need to. A fast, scriptable CLI for port forensics.","[""cli"",""developer-tools"",""devops"",""network-tools"",""rust"",""sysadmin"",""sysadmin-tools""]","https://github.com/LamdaLamdaLamda/portmortem","2026-08-02T21:01:35Z","2026-08-06T10:58:10Z","2026-08-06T10:57:54Z","git://github.com/LamdaLamdaLamda/portmortem.git","git@github.com:LamdaLamdaLamda/portmortem.git","https://github.com/LamdaLamdaLamda/portmortem.git","https://github.com/LamdaLamdaLamda/portmortem","",84,"Rust",0,0,"master","MIT License"
"keylens/keylens",2,"keylens","https://avatars.githubusercontent.com/u/311513109?v=4","keylens - A TUI for Redis, Valkey and Recached that understands your keys","[""bullmq"",""cli"",""developer-tools"",""devops"",""job-queue"",""monitoring"",""ratatui"",""recached"",""redis"",""redis-client"",""redis-gui"",""rust"",""terminal"",""tui"",""valkey""]","https://github.com/keylens/keylens","2026-07-31T15:02:29Z","2026-08-03T04:28:39Z","2026-08-03T04:28:33Z","git://github.com/keylens/keylens.git","git@github.com:keylens/keylens.git","https://github.com/keylens/keylens.git","https://github.com/keylens/keylens","",460,"Rust",0,0,"main","Apache License 2.0"
"CheungBilly/openfde",2,"CheungBilly","https://avatars.githubusercontent.com/u/98605734?v=4","Open-source incident response control plane connecting Grafana alerts, Loki logs, safe runbooks, reliable notifications, and human-verified recovery.","[""alerting"",""devops"",""docker-compose"",""golang"",""grafana"",""incident-response"",""kubernetes"",""loki"",""observability"",""operations"",""prometheus"",""runbook"",""spring-boot"",""sre"",""vue""]","https://github.com/CheungBilly/openfde","2026-08-02T12:38:51Z","2026-08-03T08:55:48Z","2026-08-03T07:05:45Z","git://github.com/CheungBilly/openfde.git","git@github.com:CheungBilly/openfde.git","https://github.com/CheungBilly/openfde.git","https://github.com/CheungBilly/openfde","",944,"Java",0,0,"main","Other"
